,State,FIPS Code,County,Republicans 2016,Democrats 2016,Republicans 2012,Republicans 2008,Democrats 2012,Democrats 2008,Less Than High School Diploma,At Least High School Diploma,At Least Bachelors's Degree,Graduate Degree,School Enrollment,Median Earnings 2010,White Population,African American Population,Native American Population,Asian American Population,Other Race or Races,Latino Population,Children Under 6 Living in Poverty,Adults 65 and Older Living in Poverty,Total Population,Preschool Enrollment,Poverty Rate,Gini Coefficient,Professional Occupations,Service Occupations,Sales and Office Occupations,"Farming, Fishing, and Forestry Occupations",Construction Occupations,Manufacturing and Transportation Occupations,Racial Homogenity,Median Age,Sick Days,Mental Health Days,Low Birthweight,Teen Birth Rate,Children in Single Parent Households,Adult Smoking,Adult Obesity,Diabetes,STD Rate,HIV Rate,Uninsured,Unemployment,Violent Crime Rate,Homicide Rate,Injury/Death Rate,Infant Mortality,Classification,Area_Name,Rural-urban_Continuum_Code_2003,Urban_Influence_Code_2003,Rural-urban_Continuum_Code_2013,Urban_Influence_Code_2013,POVALL_2016,CI90LBAll_2016,CI90UBALL_2016,PCTPOVALL_2016,CI90LBALLP_2016,CI90UBALLP_2016,POV017_2016,CI90LB017_2016,CI90UB017_2016,PCTPOV017_2016,CI90LB017P_2016,CI90UB017P_2016,POV517_2016,CI90LB517_2016,CI90UB517_2016,PCTPOV517_2016,CI90LB517P_2016,CI90UB517P_2016,MEDHHINC_2016,CI90LBINC_2016,CI90UBINC_2016,POV05_2016,CI90LB05_2016,CI90UB05_2016,PCTPOV05_2016,CI90LB05P_2016,CI90UB05P_2016,Area name,2003 Rural-urban Continuum Code,2003 Urban Influence Code,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Less than a high school diploma, 1970","High school diploma only, 1970","Some college (1-3 years), 1970","Four years of college or higher, 1970","Percent of adults with less than a high school diploma, 1970","Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Less than a high school diploma, 1980","High school diploma only, 1980","Some college (1-3 years), 1980","Four years of college or higher, 1980","Percent of adults with less than a high school diploma, 1980","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Less than a high school diploma, 1990","High school diploma only, 1990","Some college or associate's degree, 1990","Bachelor's degree or higher, 1990","Percent of adults with less than a high school diploma, 1990","Percent of adults with a high school diploma only, 1990","Percent of adults completing some college or associate's degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2012-2016","High school diploma only, 2012-2016","Some college or associate's degree, 2012-2016","Bachelor's degree or higher, 2012-2016","Percent of adults with less than a high school diploma, 2012-2016","Percent of adults with a high school diploma only, 2012-2016","Percent of adults completing some college or associate's degree, 2012-2016","Percent of adults with a bachelor's degree or higher, 2012-2016"
3005,WI,52113,Marquette County,57.984,39.841,47.175,45.9975,52.164500000000004,52.3305,13.55,85.8055,14.9165,2.9,72.3685,24473.0155,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,21.444499999999998,7.109500000000001,74227.396,26.923000000000002,11.4295,0.3875,22.953000000000003,18.8525,21.875,1.9945,12.683499999999999,21.2335,0.9375,45.925,3.77,3.4085,0.05675,30.412499999999998,0.2885,0.239,0.294,0.09625,102.049,67.7655,0.1275,0.0876,51.3615,,103.353,,Republican,Marquette County,8.2,7.4165,8.2,7.4165,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,51841.353,49212.0885,54461.0585,,,,,,,Marquette County,8.2,7.4165,8.2,7.4165,13735.264,9473.8045,3874.374,3752.187,53.2915,29.799999999999997,8.7,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,40.9685,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,41.771,20.487499999999997,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,23.025,40.8625,28.674999999999997,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,41.671,30.644,15.0515
3006,WI,52113,Menominee County,24.838,80.61449999999999,9.678,10.077,89.6385,88.809,17.2215,81.95,10.43,2.9,69.737,19320.8015,7.8235,3.87045,79.4065,0.55565,1.362,3.4209,52.078500000000005,9.953,74227.396,26.923000000000002,31.0235,0.4455,16.494,24.238500000000002,25.3435,4.653499999999999,7.6105,21.2335,0.6585,33.175,4.3635,2.3385,0.07825,114.6125,0.5509999999999999,0.46299999999999997,0.403,0.1195,1811.3,186.92649999999998,0.1275,0.16,51.3615,,103.353,,Democrat,Menominee County,8.2,7.4165,8.2,5.5835,11930.243499999999,11259.991999999998,12431.153,27.643,21.107,33.4645,3938.0460000000003,3742.8155,4213.1945000000005,39.346000000000004,31.0,52.875,2769.2019999999998,2580.155,2920.042,42.099999999999994,30.235500000000002,52.0385,38598.529500000004,29840.029499999997,40888.5885,,,,,,,Menominee County,8.2,7.4165,8.2,5.5835,13735.264,9473.8045,3874.374,3752.187,72.44149999999999,21.073,8.7,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,58.9455,29.5405,11.600000000000001,3.0210000000000004,10430.7375,10136.545,10663.0825,9583.629,39.4615,41.771,17.445999999999998,5.0065,10471.2095,10330.490000000002,12090.705,12566.225,23.025,40.8625,22.775,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,41.671,30.644,15.0515
3007,WI,52113,Milwaukee County,33.1245,64.305,32.194,31.646500000000003,67.1545,66.922,13.55,85.8055,28.3765,8.7,77.6315,29625.228499999997,61.5945,27.3955,1.5751,2.885,2.27,10.408999999999999,27.5715,9.953,1027696.2985,50.0,17.961,0.4455,32.641,17.057,25.3435,0.6504000000000001,5.919499999999999,15.1,0.3795,33.175,3.77,3.4085,0.08895,51.462500000000006,0.4985,0.20700000000000002,0.316,0.09625,1154.3,304.211,0.1275,0.0876,785.3445,11.5125,78.721,9.792,Democrat,Milwaukee County,1.796,1.911,1.796,1.911,190964.414,180654.273,198734.42849999998,21.0715,18.3215,21.6785,62855.2175,59826.9525,67082.25,29.654,27.133499999999998,29.875,44255.8335,41347.730500000005,46590.8305,28.3,26.4705,28.9615,45219.941,49212.0885,47674.8235,,,,,,,Milwaukee County,1.796,1.911,1.796,1.911,275170.577,192155.742,63032.115,60067.024,46.908500000000004,34.1635,10.6335,11.1735,169862.7795,218872.1725,86028.7395,88690.625,33.418,37.1595,16.4,14.593499999999999,146277.87,181965.434,148050.3,112148.85,23.677,32.488,26.570999999999998,18.356499999999997,124851.147,184734.8335,167032.2585,146241.6,18.575000000000003,30.287499999999998,25.725,22.54,86290.3075,164052.51799999998,167253.2845,172077.75,12.9925,26.847,28.062,29.531
3008,WI,52113,Monroe County,57.984,39.841,47.175,45.9975,52.164500000000004,52.3305,13.55,85.8055,14.9165,4.8335,69.737,27049.122,93.828,3.87045,1.5751,0.55565,1.362,3.4209,21.444499999999998,7.109500000000001,74227.396,34.6155,14.695,0.4065,29.4115,18.8525,20.141,1.9945,9.3015,21.2335,0.8445,38.275,3.1765,3.4085,0.05675,30.412499999999998,0.236,0.239,0.294,0.08474999999999999,365.9,67.7655,0.1275,0.07314999999999999,157.06900000000002,,66.405,7.177,Republican,Monroe County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,58462.765,55669.4415,61247.293999999994,,,,,,,Monroe County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,53.2915,34.1635,8.7,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,40.9685,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,23.677,41.771,20.487499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,40.8625,25.725,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,37.965,33.226,19.878
3009,WI,52113,Oconto County,66.27,31.686500000000002,54.665,45.9975,44.6695,52.3305,13.55,85.8055,14.9165,2.9,75.0,29625.228499999997,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,15.317499999999999,9.953,74227.396,34.6155,11.4295,0.4065,26.1825,15.2615,21.875,3.324,12.683499999999999,21.2335,0.9375,43.375,4.3635,3.944,0.05675,19.8875,0.236,0.175,0.294,0.08474999999999999,234.5,67.7655,0.10005,0.07314999999999999,51.3615,,66.405,,Republican,Oconto County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,7.9285,7.1785,9.893,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,58462.765,55669.4415,61247.293999999994,,,,,,,Oconto County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,59.675,29.799999999999997,6.7665,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,40.9685,9.2,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,44.864999999999995,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,44.3875,25.725,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,45.376999999999995,30.644,15.0515
3010,WI,52113,Oneida County,57.984,39.841,47.175,45.9975,44.6695,52.3305,9.878499999999999,93.51650000000001,23.89,8.7,72.3685,27049.122,93.828,3.87045,1.5751,0.55565,1.362,3.4209,15.317499999999999,7.109500000000001,74227.396,42.30800000000001,8.164,0.4455,29.4115,17.057,27.078,0.6504000000000001,12.683499999999999,15.1,0.9375,45.925,3.1765,2.8735,0.0675,30.412499999999998,0.236,0.20700000000000002,0.27249999999999996,0.09625,102.049,67.7655,0.10005,0.0876,51.3615,,66.405,,Republican,Oneida County,6.6,9.25,6.6,9.25,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,7.1785,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,51841.353,49212.0885,54461.0585,,,,,,,Oneida County,6.6,9.25,6.6,9.25,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,34.1635,10.6335,7.1105,10685.113500000001,10871.411,6153.3175,6415.7975,27.036,40.9685,16.4,14.593499999999999,10430.7375,10136.545,10663.0825,9583.629,23.677,38.6765,23.529,15.018999999999998,10471.2095,10330.490000000002,12090.705,12566.225,14.125,37.337500000000006,28.674999999999997,18.619999999999997,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,34.259,33.226,24.7045
3011,WI,52113,Outagamie County,49.697500000000005,39.841,47.175,45.9975,44.6695,52.3305,6.207,93.51650000000001,23.89,6.7665,75.0,32201.3355,93.828,3.87045,1.5751,2.885,1.362,3.4209,9.1905,7.109500000000001,237222.99199999997,34.6155,8.164,0.4065,32.641,13.466000000000001,27.078,0.6504000000000001,9.3015,18.1665,0.8445,35.725,2.5835,2.3385,0.0675,19.8875,0.236,0.175,0.316,0.09625,365.9,67.7655,0.10005,0.05865,157.06900000000002,1.796,41.774,5.869,Republican,Outagamie County,3.4000000000000004,1.911,3.4000000000000004,1.911,11930.243499999999,11259.991999999998,12431.153,7.9285,7.1785,9.893,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,12.625,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,58462.765,62126.7945,61247.293999999994,,,,,,,Outagamie County,3.4000000000000004,1.911,3.4000000000000004,1.911,13735.264,30347.117000000002,3874.374,3752.187,40.525,38.527,8.7,9.142,10685.113500000001,34576.4485,6153.3175,6415.7975,27.036,44.7775,14.0,14.593499999999999,10430.7375,32111.547,10663.0825,9583.629,18.4155,41.771,23.529,18.356499999999997,10471.2095,32615.912,38556.675,12566.225,9.675,37.337500000000006,28.674999999999997,22.54,8844.450499999999,37874.426999999996,45629.0775,18089.0735,6.299,34.259,33.226,29.531
3012,WI,52113,Ozaukee County,57.984,39.841,62.155499999999996,60.3485,37.175,37.739000000000004,6.207,93.51650000000001,41.8365,16.4335,82.895,34777.442500000005,93.828,3.87045,1.5751,1.7309999999999999,1.362,3.4209,9.1905,4.266,74227.396,65.3845,4.8985,0.4455,42.3295,13.466000000000001,27.078,0.6504000000000001,5.919499999999999,12.0335,0.8445,43.375,2.5835,2.3385,0.05675,9.2995,0.1835,0.111,0.251,0.08474999999999999,102.049,67.7655,0.0723,0.05865,51.3615,,41.774,4.5615,Republican,Ozaukee County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,4.62,4.3735,5.937,3938.0460000000003,3742.8155,4213.1945000000005,5.3915,3.9045,6.8405000000000005,2769.2019999999998,2580.155,2920.042,5.265499999999999,3.8505,5.8469999999999995,84948.41200000001,81498.85250000001,88392.23550000001,,,,,,,Ozaukee County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,34.1415,34.1635,12.5665,15.237,10685.113500000001,10871.411,6153.3175,6415.7975,20.6545,37.1595,18.8,23.256,10430.7375,10136.545,10663.0825,9583.629,13.154,29.394,26.570999999999998,28.368499999999997,10471.2095,10330.490000000002,12090.705,12566.225,9.675,23.2375,28.674999999999997,38.22,8844.450499999999,11944.8295,14341.2505,18089.0735,2.9275,23.141,28.062,48.8375
3013,WI,52113,Pepin County,57.984,39.841,47.175,45.9975,52.164500000000004,52.3305,9.878499999999999,89.661,19.4035,4.8335,75.0,27049.122,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,9.1905,9.953,74227.396,42.30800000000001,8.164,0.4065,26.1825,15.2615,21.875,4.653499999999999,14.375,18.1665,0.9375,43.375,,,0.04605,19.8875,0.1835,0.14300000000000002,0.27249999999999996,0.08474999999999999,234.5,,0.1275,0.05865,51.3615,,,,Republican,Pepin County,8.2,7.4165,8.2,3.75,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,11.4115,17.423000000000002,51841.353,49212.0885,61247.293999999994,,,,,,,Pepin County,8.2,7.4165,8.2,3.75,13735.264,9473.8045,3874.374,3752.187,59.675,29.799999999999997,8.7,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,40.9685,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,41.771,20.487499999999997,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,44.3875,25.725,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,41.671,30.644,19.878
3014,WI,52113,Pierce County,49.697500000000005,39.841,47.175,45.9975,52.164500000000004,52.3305,6.207,93.51650000000001,23.89,8.7,80.263,27049.122,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,9.1905,7.109500000000001,74227.396,34.6155,11.4295,0.3875,29.4115,17.057,21.875,1.9945,9.3015,18.1665,0.9375,33.175,3.77,2.3385,0.05675,9.2995,0.1835,0.14300000000000002,0.27249999999999996,0.07325000000000001,234.5,67.7655,0.10005,0.05865,157.06900000000002,,54.0895,,Republican,Pierce County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,7.9285,7.1785,9.893,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,12.625,2769.2019999999998,2580.155,2920.042,5.265499999999999,3.8505,11.653500000000001,71705.58799999999,62126.7945,74819.76449999999,,,,,,,Pierce County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,34.1635,10.6335,9.142,10685.113500000001,10871.411,6153.3175,6415.7975,27.036,40.9685,14.0,17.481,10430.7375,10136.545,10663.0825,9583.629,18.4155,38.6765,23.529,18.356499999999997,10471.2095,10330.490000000002,12090.705,12566.225,9.675,33.8125,28.674999999999997,26.46,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,34.259,33.226,29.531
3015,WI,52113,Polk County,57.984,31.686500000000002,54.665,53.173,44.6695,45.035,9.878499999999999,89.661,19.4035,4.8335,75.0,27049.122,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,15.317499999999999,9.953,74227.396,34.6155,8.164,0.3875,26.1825,17.057,21.875,0.6504000000000001,10.9925,24.299999999999997,0.9375,43.375,2.5835,2.3385,0.05675,30.412499999999998,0.2885,0.175,0.316,0.09625,102.049,67.7655,0.10005,0.07314999999999999,261.7815,,78.721,,Republican,Polk County,6.6,3.75,6.6,3.75,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,7.1785,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,51841.353,49212.0885,54461.0585,,,,,,,Polk County,6.6,3.75,6.6,3.75,13735.264,9473.8045,3874.374,3752.187,53.2915,34.1635,8.7,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,40.9685,14.0,11.706,10430.7375,10136.545,10663.0825,9583.629,23.677,41.771,23.529,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,14.125,40.8625,28.674999999999997,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,37.965,33.226,19.878
3016,WI,52113,Portage County,41.411,47.9955,39.6845,31.646500000000003,59.659499999999994,59.626000000000005,9.878499999999999,89.661,28.3765,8.7,82.895,21896.908499999998,93.828,3.87045,1.5751,2.885,1.362,3.4209,15.317499999999999,9.953,74227.396,50.0,11.4295,0.426,29.4115,17.057,27.078,1.9945,7.6105,18.1665,0.8445,35.725,2.5835,2.3385,0.05675,19.8875,0.1835,0.14300000000000002,0.294,0.07325000000000001,234.5,67.7655,0.10005,0.07314999999999999,157.06900000000002,,54.0895,4.5615,Democrat,Portage County,3.4000000000000004,5.5835,3.4000000000000004,5.5835,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,12.625,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,51841.353,49212.0885,61247.293999999994,,,,,,,Portage County,3.4000000000000004,5.5835,3.4000000000000004,5.5835,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,34.1635,10.6335,11.1735,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,37.1595,14.0,17.481,10430.7375,10136.545,10663.0825,9583.629,18.4155,38.6765,20.487499999999997,18.356499999999997,10471.2095,10330.490000000002,12090.705,12566.225,14.125,37.337500000000006,25.725,22.54,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,34.259,30.644,29.531
3017,WI,52113,Price County,57.984,31.686500000000002,47.175,38.822,52.164500000000004,52.3305,9.878499999999999,89.661,14.9165,4.8335,75.0,27049.122,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,15.317499999999999,7.109500000000001,74227.396,42.30800000000001,11.4295,0.4065,26.1825,13.466000000000001,18.4065,3.324,10.9925,27.3665,0.9375,48.475,2.5835,2.3385,0.04605,9.2995,0.2885,0.14300000000000002,0.294,0.108,102.049,,0.10005,0.07314999999999999,157.06900000000002,,66.405,,Republican,Price County,8.2,11.0835,8.2,11.0835,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,45219.941,42754.735499999995,47674.8235,,,,,,,Price County,8.2,11.0835,8.2,11.0835,13735.264,9473.8045,3874.374,3752.187,59.675,29.799999999999997,8.7,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,40.9685,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,44.864999999999995,17.445999999999998,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,44.3875,25.725,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,41.671,33.226,15.0515
3018,WI,52113,Racine County,49.697500000000005,47.9955,47.175,45.9975,52.164500000000004,52.3305,13.55,85.8055,23.89,8.7,77.6315,32201.3355,72.339,11.741,1.5751,0.55565,1.362,10.408999999999999,15.317499999999999,9.953,237222.99199999997,42.30800000000001,11.4295,0.426,29.4115,15.2615,25.3435,0.6504000000000001,9.3015,18.1665,0.5655,38.275,3.1765,3.944,0.07825,40.9375,0.34099999999999997,0.239,0.316,0.08474999999999999,497.3,67.7655,0.10005,0.0876,261.7815,4.2445,54.0895,9.792,Republican,Racine County,3.4000000000000004,1.911,3.4000000000000004,1.911,38204.883,11259.991999999998,39761.286,14.5,12.75,13.8215,12577.443500000001,3742.8155,13424.45,19.9615,15.5335,24.125,8855.1665,2580.155,9323.766,19.1,15.1765,23.192500000000003,58462.765,55669.4415,61247.293999999994,,,,,,,Racine County,3.4000000000000004,1.911,3.4000000000000004,1.911,43453.0385,30347.117000000002,3874.374,3752.187,46.908500000000004,34.1635,8.7,9.142,33997.356,34576.4485,19857.4015,20469.375,33.418,40.9685,14.0,14.593499999999999,33756.4315,32111.547,34177.7615,9583.629,23.677,35.581999999999994,23.529,15.018999999999998,10471.2095,32615.912,38556.675,12566.225,18.575000000000003,33.8125,28.674999999999997,18.619999999999997,8844.450499999999,37874.426999999996,45629.0775,18089.0735,9.6455,30.552999999999997,33.226,24.7045
3019,WI,52113,Richland County,49.697500000000005,47.9955,39.6845,38.822,59.659499999999994,59.626000000000005,13.55,85.8055,14.9165,4.8335,72.3685,24473.0155,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,21.444499999999998,7.109500000000001,74227.396,34.6155,11.4295,0.3875,22.953000000000003,17.057,20.141,4.653499999999999,10.9925,24.299999999999997,0.9375,43.375,3.77,,0.04605,19.8875,0.236,0.175,0.316,0.1195,102.049,67.7655,0.10005,0.05865,51.3615,,66.405,,Republican,Richland County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,14.5,9.963999999999999,17.75,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,51841.353,49212.0885,54461.0585,,,,,,,Richland County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,53.2915,29.799999999999997,10.6335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,37.1595,14.0,11.706,10430.7375,10136.545,10663.0825,9583.629,23.677,41.771,23.529,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,40.8625,25.725,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,41.671,30.644,19.878
3020,WI,52113,Rock County,41.411,56.1505,39.6845,31.646500000000003,59.659499999999994,66.922,13.55,85.8055,19.4035,6.7665,75.0,29625.228499999997,83.0835,3.87045,1.5751,0.55565,1.362,3.4209,21.444499999999998,7.109500000000001,237222.99199999997,42.30800000000001,11.4295,0.4065,29.4115,17.057,23.609,0.6504000000000001,9.3015,21.2335,0.7515000000000001,38.275,3.77,3.4085,0.0675,40.9375,0.34099999999999997,0.239,0.294,0.08474999999999999,497.3,67.7655,0.10005,0.0876,261.7815,4.2445,66.405,5.869,Democrat,Rock County,3.4000000000000004,1.911,3.4000000000000004,1.911,11930.243499999999,11259.991999999998,12431.153,14.5,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,15.1765,17.423000000000002,51841.353,49212.0885,54461.0585,,,,,,,Rock County,3.4000000000000004,1.911,3.4000000000000004,1.911,13735.264,30347.117000000002,3874.374,3752.187,40.525,42.891000000000005,10.6335,9.142,33997.356,34576.4485,6153.3175,6415.7975,27.036,44.7775,14.0,11.706,10430.7375,32111.547,10663.0825,9583.629,23.677,41.771,20.487499999999997,11.681000000000001,10471.2095,32615.912,38556.675,12566.225,14.125,40.8625,28.674999999999997,18.619999999999997,8844.450499999999,37874.426999999996,45629.0775,18089.0735,9.6455,37.965,33.226,19.878
3021,WI,52113,Rusk County,66.27,31.686500000000002,54.665,45.9975,44.6695,52.3305,13.55,85.8055,14.9165,4.8335,69.737,24473.0155,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,33.6985,12.797,74227.396,34.6155,14.695,0.4065,26.1825,11.6705,18.4065,3.324,9.3015,30.4335,0.9375,45.925,2.5835,1.803,0.0675,30.412499999999998,0.2885,0.14300000000000002,0.294,0.09625,234.5,,0.10005,0.0876,157.06900000000002,,66.405,,Republican,Rusk County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,14.5,9.963999999999999,17.75,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,45219.941,42754.735499999995,47674.8235,,,,,,,Rusk County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,53.2915,29.799999999999997,8.7,7.1105,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,40.9685,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,38.6765,20.487499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,23.025,44.3875,25.725,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,41.671,30.644,15.0515
3022,WI,52113,St. Croix County,57.984,39.841,54.665,53.173,44.6695,45.035,6.207,93.51650000000001,32.8635,8.7,77.6315,37353.5495,93.828,3.87045,1.5751,0.55565,1.362,3.4209,9.1905,7.109500000000001,74227.396,42.30800000000001,4.8985,0.3875,35.8705,15.2615,23.609,0.6504000000000001,9.3015,15.1,0.9375,35.725,3.1765,2.3385,0.05675,9.2995,0.236,0.14300000000000002,0.294,0.08474999999999999,102.049,67.7655,0.0723,0.05865,51.3615,,41.774,4.5615,Republican,St. Croix County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,4.62,4.3735,5.937,3938.0460000000003,3742.8155,4213.1945000000005,5.3915,3.9045,6.8405000000000005,2769.2019999999998,2580.155,2920.042,5.265499999999999,3.8505,5.8469999999999995,78327.0,68584.14749999999,81606.0,,,,,,,St. Croix County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,40.525,38.527,12.5665,9.142,10685.113500000001,10871.411,6153.3175,6415.7975,27.036,44.7775,14.0,14.593499999999999,10430.7375,10136.545,10663.0825,9583.629,13.154,38.6765,26.570999999999998,21.6935,10471.2095,10330.490000000002,12090.705,12566.225,9.675,33.8125,31.625,26.46,8844.450499999999,11944.8295,14341.2505,18089.0735,2.9275,26.847,35.808,34.3575
